Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,US01,100052,2017-07-28,213.188,4355,2007236
M,North America,US01,100052,2017-08-21,213.188,4355,2007236
M,North America,US01,100052,2017-09-08,213.188,4355,2007236
M,North America,US01,201319,2017-09-27,272.155,2014,2007175
M,North America,US01,201319,2015-08-18,272.155,2014,2007175
M,North America,US01,201319,2015-09-09,272.155,2014,2007175
M,North America,US01,201318,2015-09-16,272.155,2014,2007175
M,North America,US01,201318,2015-09-23,272.155,2014,2007175
M,North America,US01,201319,2015-09-29,272.155,2014,2007175
M,North America,US01,201319,2015-10-09,272.155,2014,2007175
M,North America,US01,201318,2015-10-27,272.155,2014,2007175
M,North America,US01,201319,2015-11-05,272.155,2014,2007175
M,North America,US01,201319,2015-11-11,272.155,2014,2007175
M,North America,US01,201319,2015-12-03,272.155,2014,2007175
M,North America,US01,201319,2015-12-09,272.155,2014,2007175
M,North America,US01,201319,2016-01-12,272.155,2014,2007175
M,North America,US01,201319,2016-02-09,272.155,2014,2007175
M,North America,US01,201319,2016-03-04,272.155,2014,2007175
M,North America,US01,202300,2016-03-11,272.155,5000,2007175
M,North America,US01,100052,2016-03-18,213.188,4355,2007236
M,North America,US01,201319,2016-05-02,272.155,2014,2007175
M,North America,US01,201319,2016-05-13,272.155,2014,2007175
M,North America,US01,201319,2016-05-27,272.155,2014,2007175
M,North America,US01,201319,2016-06-17,272.155,2014,2007175
M,North America,US01,201319,2016-07-13,272.155,2014,2007175
M,North America,US01,201319,2016-07-29,272.155,2014,2007175
M,North America,US01,201319,2016-09-09,272.155,2014,2007175
M,North America,US01,201319,2016-09-28,272.155,2014,2007175
M,North America,US01,201319,2016-10-18,272.155,2014,2007175
M,North America,US01,201318,2016-10-27,272.155,2014,2007175
M,North America,US01,201319,2016-11-14,272.155,2014,2007175
M,North America,US01,201319,2016-12-12,272.155,2014,2007175
M,North America,US01,201319,2017-01-03,272.155,2014,2007175
M,North America,US01,201318,2017-01-12,272.155,2014,2007175
M,North America,US01,201318,2017-01-19,272.155,2014,2007175
M,North America,US01,201319,2017-03-07,272.155,2014,2007175
M,North America,US01,201318,2017-03-14,272.155,2014,2007175
M,North America,US01,201318,2017-04-10,272.155,2014,2007175
M,North America,US01,201318,2017-05-18,272.155,2014,2007175
M,North America,US01,201319,2017-06-08,272.155,2014,2007175
M,North America,US01,201318,2017-07-05,272.155,2014,2007175
M,North America,US01,201319,2017-07-06,272.155,2014,2007175
M,North America,US01,201318,2017-07-17,272.155,2014,2007175
M,North America,US01,201319,2017-09-07,272.155,2014,2007175
M,North America,US01,BE01,2016-03-16,213.188,5000,2020322
M,North America,US01,100282,2015-08-17,2267.96,2232,2019590
M,North America,US01,100333,2015-08-28,2267.96,2232,2019590
M,North America,US01,100032,2015-09-04,2267.96,2232,2019590
M,North America,US01,200110,2015-09-09,2267.96,2232,2019590
M,North America,US01,100264,2015-10-06,2267.96,2232,2019590
M,North America,US01,100282,2015-10-15,2267.96,2232,2019590
M,North America,US01,201097,2015-10-16,2267.96,2232,2019590
M,North America,US01,100032,2015-11-11,2267.96,2232,2019590
M,North America,US01,201526,2015-12-01,2267.96,2232,2019590
M,North America,US01,100282,2015-12-02,2267.96,2232,2019590
M,North America,US01,100032,2015-12-07,2267.96,2232,2019590
M,North America,US01,100797,2015-12-11,2267.96,2232,2019590
M,North America,US01,201097,2015-12-18,2267.96,2232,2019590
M,North America,US01,100032,2016-01-11,2267.96,2232,2019590
M,North America,US01,201097,2016-01-19,2267.96,2232,2019590
M,North America,US01,100478,2016-02-10,2267.96,2232,2019590
M,North America,US01,100282,2016-02-12,2267.96,2232,2019590
M,North America,US01,201108,2016-02-12,2267.96,2232,2019590
M,North America,US01,201097,2016-02-26,2267.96,2232,2019590
M,North America,US01,100032,2016-03-17,2267.96,2232,2019590
M,North America,US01,100150,2016-04-07,2267.96,2232,2019590
M,North America,US01,100032,2016-04-11,2267.96,2232,2019590
M,North America,US01,100282,2016-04-14,2267.96,2232,2019590
M,North America,US01,201108,2016-05-16,2267.96,2232,2019590
M,North America,US01,100282,2016-06-02,2267.96,2232,2019590
M,North America,US01,201097,2016-06-06,2267.96,2232,2019590
M,North America,US01,100032,2016-07-05,2267.96,2232,2019590
M,North America,US01,100282,2016-07-22,2267.96,2232,2019590
M,North America,US01,100150,2016-07-22,2267.96,2232,2019590
M,North America,US01,201108,2016-07-29,2267.96,2232,2019590
M,North America,US01,100032,2016-08-02,2267.96,2232,2019590
M,North America,US01,100150,2016-08-26,2267.96,2232,2019590
M,North America,US01,100282,2016-09-12,2267.96,2232,2019590
M,North America,US01,100252,2016-11-07,2267.96,2232,2019590
M,North America,US01,100252,2016-12-09,2267.96,2232,2019590
M,North America,US01,100150,2016-12-27,2267.96,2232,2019590
M,North America,US01,100252,2016-12-28,2267.96,2232,2019590
M,North America,US01,100252,2017-01-09,2267.96,2232,2019590
M,North America,US01,100252,2017-01-24,2267.96,2232,2019590
M,North America,US01,100252,2017-02-03,2267.96,2232,2019590
M,North America,US01,100252,2017-02-27,2267.96,2232,2019590
M,North America,US01,100252,2017-03-20,2267.96,2232,2019590
M,North America,US01,100333,2017-03-24,2267.96,2232,2019590
M,North America,US01,100252,2017-04-05,2267.96,2232,2019590
M,North America,US01,100252,2017-04-18,2267.96,2232,2019590
M,North America,US01,100478,2017-05-17,2267.96,2232,2019590
M,North America,US01,100478,2017-06-14,2267.96,2232,2019590
M,North America,US01,100151,2015-08-19,2267.96,2231,2019590
M,North America,US01,100151,2015-09-22,2267.96,2231,2019590
M,North America,US01,100151,2015-12-28,2267.96,2231,2019590
M,North America,US01,100151,2016-02-08,2267.96,2231,2019590
M,North America,US01,100151,2016-04-20,2267.96,2231,2019590
M,North America,US01,100151,2016-06-13,2267.96,2231,2019590
M,North America,US01,BE01,2018-01-22,2267.96,5000,2014738
M,North America,US01,200170,2016-03-23,2267.96,2222,2019217
M,North America,US01,BE01,2016-06-16,2267.96,5000,2014263
M,North America,US01,BE01,2016-06-17,2267.96,5000,2014738
M,North America,US01,BE01,2016-08-17,2267.96,5000,2014738
M,North America,US01,BE01,2016-11-07,2267.96,5000,2014738
M,North America,US01,ZA01,2017-01-03,2267.96,5000,2014738
M,North America,US01,BE01,2017-03-08,2267.96,5000,2014263
M,North America,US01,200170,2016-02-01,2267.96,2222,2019217
M,North America,US01,201097,2015-08-11,2267.96,2232,2019590
M,North America,US01,100151,2016-03-10,2267.96,2231,2019590
M,North America,US01,200564,2015-12-04,272.155,4149,2007321
M,North America,US01,200662,2016-01-25,272.155,4149,2007321
M,North America,US01,201484,2017-07-21,272.155,1004,2017507
M,North America,US01,100447,2018-03-09,272.155,2013,2007175
M,North America,US01,100501,2018-04-12,272.155,2013,2007175
M,North America,US01,100447,2018-04-13,272.155,2013,2007175
M,North America,US01,203053,2018-04-17,213.188,2013,2012011
M,North America,US01,100146,2018-05-09,213.188,2013,2012011
M,North America,US01,200930,2018-05-11,213.188,2013,2012011
M,North America,US01,200895,2018-05-15,272.155,2013,2007175
M,North America,US01,100447,2018-06-29,272.155,2013,2007175
M,North America,US01,100146,2018-07-05,213.188,2013,2012011
M,North America,US01,201264,2018-07-09,272.155,2013,2007175
M,North America,US01,203148,2018-08-03,272.155,2014,2007175
M,North America,US01,100146,2018-08-09,213.188,2013,2012011
M,North America,US01,100120,2018-08-17,272.155,3025,2007175
M,North America,US01,100447,2018-08-24,272.155,2013,2007175
M,North America,US01,100314,2018-09-11,272.155,2013,2007175
M,North America,US01,200859,2018-10-17,272.155,2013,2007175
M,North America,US01,200895,2018-10-29,272.155,2013,2007175
M,North America,US01,200921,2018-12-11,272.155,2013,2007175
M,North America,US01,201264,2018-12-18,272.155,2013,2007175
M,North America,US01,100049,2019-01-24,272.155,2013,2007175
M,North America,US01,100501,2019-02-14,272.155,2013,2007175
M,North America,US01,201264,2019-03-04,272.155,2013,2007175
M,North America,US01,100053,2019-03-15,272.155,2013,2007175
M,North America,US01,100049,2019-03-29,272.155,2013,2007175
M,North America,US01,201423,2019-04-01,272.155,2013,2007175
M,North America,US01,100447,2019-04-23,272.155,2013,2007175
M,North America,US01,200895,2019-04-29,272.155,2013,2007175
M,North America,US01,100447,2019-06-13,272.155,2013,2007175
M,North America,US01,100447,2019-08-26,272.155,2013,2007175
M,North America,US01,201422,2019-08-26,272.155,2013,2007175
M,North America,US01,100501,2019-08-28,272.155,2013,2007175
M,North America,US01,200597,2019-09-03,213.188,2013,2012011
M,North America,US01,100053,2019-10-07,272.155,2013,2007175
M,North America,US01,100447,2019-10-21,272.155,2013,2007175
M,North America,US01,100447,2019-11-06,272.155,2013,2007175
M,North America,US01,202891,2019-12-18,213.188,2013,2012011
M,North America,US01,202696,2019-12-20,213.188,2013,2012011
M,North America,US01,202445,2020-01-24,213.188,2013,2012011
M,North America,US01,201264,2020-02-10,272.155,2013,2007175
M,North America,US01,201423,2020-02-12,272.155,2013,2007175
M,North America,US01,202891,2020-02-18,213.188,2013,2012011
M,North America,US01,202696,2020-02-18,213.188,2013,2012011
M,North America,US01,100447,2020-03-03,272.155,2013,2007175
M,North America,US01,100447,2020-05-14,272.155,2013,2007175
M,North America,US01,202891,2020-06-02,213.188,2013,2012011
M,North America,US01,100447,2020-07-02,272.155,2013,2007175
M,North America,US01,202891,2020-07-15,213.188,2013,2012011
M,North America,US01,200597,2020-08-06,213.188,2013,2012011
M,North America,US01,202696,2020-08-13,213.188,2013,2012011
M,North America,US01,202891,2020-08-20,213.188,2013,2012011
M,North America,US01,100053,2020-08-21,272.155,2013,2007175
M,North America,US01,100447,2020-09-18,272.155,2013,2007175
M,North America,US01,202445,2020-10-13,213.188,2013,2012011
M,North America,US01,202696,2020-11-04,213.188,2013,2012011
M,North America,US01,200930,2020-11-12,213.188,2013,2012011
M,North America,US01,100053,2020-11-17,272.155,2013,2007175
M,North America,US01,202445,2020-11-30,213.188,2013,2012011
M,North America,US01,202891,2020-12-08,213.188,2013,2012011
M,North America,US01,200934,2020-12-17,213.188,2013,2012011
M,North America,US01,202696,2021-01-11,213.188,2013,2012011
M,North America,US01,200597,2021-01-12,213.188,2013,2012011
M,North America,US01,200930,2021-01-15,213.188,2013,2012011
M,North America,US01,202891,2021-01-19,213.188,2013,2012011
M,North America,US01,200597,2021-01-26,213.188,2013,2012011
M,North America,US01,202445,2021-02-04,213.188,2013,2012011
M,North America,US01,201264,2021-02-26,272.155,2013,2007175
M,North America,US01,200930,2021-03-01,213.188,2013,2012011
M,North America,US01,200934,2021-03-04,213.188,2013,2012011
M,North America,US01,202891,2021-03-04,213.188,2013,2012011
M,North America,US01,201264,2021-03-16,272.155,2013,2007175
M,North America,US01,200930,2021-03-25,213.188,2013,2012011
M,North America,US01,202445,2021-03-25,213.188,2013,2012011
M,North America,US01,100447,2021-04-06,272.155,2013,2007175
M,North America,US01,202891,2021-04-15,213.188,2013,2012011
M,North America,US01,200934,2021-04-20,213.188,2013,2012011
M,North America,US01,200930,2021-04-30,213.188,2013,2012011
M,North America,US01,100447,2021-05-05,272.155,2013,2007175
M,North America,US01,202696,2021-05-10,213.188,2013,2012011
M,North America,US01,200934,2021-05-12,213.188,2013,2012011
M,North America,US01,202891,2021-05-17,213.188,2013,2012011
M,North America,US01,200597,2021-05-18,213.188,2013,2012011
M,North America,US01,100146,2021-05-18,213.188,2013,2012011
M,North America,US01,100501,2021-05-18,272.155,2013,2007175
M,North America,US01,200934,2021-06-18,213.188,2013,2012011
M,North America,US01,202891,2021-06-22,213.188,2013,2012011
M,North America,US01,200597,2021-06-28,213.188,2013,2012011
M,North America,US01,202445,2021-07-26,213.188,2013,2012011
M,North America,US01,100447,2021-07-27,272.155,2013,2007175
M,North America,US01,100049,2021-08-02,272.155,2013,2007175
M,North America,US01,202891,2021-08-09,213.188,2013,2012011
M,North America,US01,200597,2021-09-07,213.188,2013,2012011
M,North America,US01,202891,2021-09-14,213.188,2013,2012011
M,North America,US01,200597,2021-09-27,213.188,2013,2012011
M,North America,US01,100447,2021-10-01,272.155,2013,2007175
M,North America,US01,200597,2021-10-08,213.188,2013,2012011
M,North America,US01,200597,2021-10-15,213.188,2013,2012011
M,North America,US01,202891,2021-10-15,213.188,2013,2012011
M,North America,US01,200934,2021-10-20,213.188,2013,2012011
M,North America,US01,100447,2021-11-01,272.155,2013,2007175
M,North America,US01,202445,2021-11-09,213.188,2013,2012011
M,North America,US01,200930,2021-11-15,213.188,2013,2012011
M,North America,US01,200934,2021-11-16,213.188,2013,2012011
M,North America,US01,100447,2021-12-16,272.155,2013,2007175
M,North America,US01,200895,2022-01-25,272.155,4050,2007175
M,North America,US01,100049,2022-01-25,272.155,4050,2007175
M,North America,US01,201264,2022-02-07,272.155,2019,2007175
M,North America,US01,100053,2022-02-25,272.155,4050,2007175
M,North America,US01,200597,2022-05-16,213.188,2019,2012011
M,North America,US01,200857,2022-05-23,272.155,4050,2007175
M,North America,US01,100053,2022-05-25,272.155,4050,2007175
M,North America,US01,100146,2022-05-31,213.188,2019,2012011
M,North America,US01,100447,2022-06-30,272.155,4050,2007175
M,North America,US01,201027,2022-08-10,213.188,4050,2012011
M,North America,US01,100146,2022-08-12,213.188,2019,2012011
M,North America,US01,100053,2022-08-22,272.155,4050,2007175
M,North America,US01,100447,2022-08-22,272.155,4050,2007175
M,North America,US01,202445,2018-03-05,213.188,2013,2012011
M,North America,US01,202445,2018-03-06,213.188,2013,2012011
M,North America,US01,200930,2018-03-23,213.188,2013,2012011
M,North America,US01,200930,2018-07-12,213.188,2013,2012011
M,North America,US01,201027,2018-07-25,213.188,2013,2012011
M,North America,US01,202445,2018-08-23,213.188,2013,2012011
M,North America,US01,202696,2018-09-18,213.188,2013,2012011
M,North America,US01,200930,2018-09-21,213.188,2013,2012011
M,North America,US01,100146,2018-10-15,213.188,2013,2012011
M,North America,US01,100146,2018-11-02,213.188,2013,2012011
M,North America,US01,200930,2018-12-28,213.188,2013,2012011
M,North America,US01,100038,2019-02-12,213.188,2013,2012011
M,North America,US01,100038,2019-03-12,213.188,2013,2012011
M,North America,US01,100038,2019-04-09,213.188,2013,2012011
M,North America,US01,202445,2019-04-26,213.188,2013,2012011
M,North America,US01,200930,2019-04-26,213.188,2013,2012011
M,North America,US01,100038,2019-06-04,213.188,2013,2012011
M,North America,US01,200930,2019-06-20,213.188,2013,2012011
M,North America,US01,203363,2019-07-18,213.188,2013,2012011
M,North America,US01,200597,2019-07-19,213.188,2013,2012011
M,North America,US01,100038,2019-08-12,213.188,2013,2012011
M,North America,US01,200597,2019-08-15,213.188,2013,2012011
M,North America,US01,100146,2019-08-15,213.188,2013,2012011
M,North America,US01,200930,2019-08-16,213.188,2013,2012011
M,North America,US01,202445,2019-09-04,213.188,2013,2012011
M,North America,US01,202891,2019-09-13,213.188,2013,2012011
M,North America,US01,200930,2019-10-17,213.188,2013,2012011
M,North America,US01,202696,2019-10-17,213.188,2013,2012011
M,North America,US01,202891,2019-10-25,213.188,2013,2012011
M,North America,US01,202445,2019-11-18,213.188,2013,2012011
M,North America,US01,202615,2019-11-25,213.188,2013,2012011
M,North America,US01,200597,2019-12-02,213.188,2013,2012011
M,North America,US01,200930,2019-12-05,213.188,2013,2012011
M,North America,US01,100146,2019-12-17,213.188,2013,2012011
M,North America,US01,200930,2019-12-23,213.188,2013,2012011
M,North America,US01,200597,2020-02-24,213.188,2013,2012011
M,North America,US01,200928,2020-02-28,213.188,2013,2012011
